mp_id,full_name,club,mandate_status,district_number,office_name,street,postal_code,city,voivodeship,phone,email,raw_address
186,Iwona Małgorzata Krawczyk,KO,aktywny,1,Biuro Poselskie Posła Na Sejm RP Iwony Krawczyk w Gryfowie Śląskim,ul. Kolejowa 45,59-620,Gryfów Śląski,dolnośląskie,tel. 509 494 923,biuroposelskie.iwonakrawczyk@gmail.com,ul. Kolejowa 45 | 59-620 Gryfów Śląski | woj. dolnośląskie
186,Iwona Małgorzata Krawczyk,KO,aktywny,1,Biuro Poselskie Posła Na Sejm RP Iwony Krawczyk w Karpaczu,ul. Polskich Olimpijczyków 1,58-540,Karpacz,dolnośląskie,tel. 509 494 923,biuroposelskie.iwonakrawczyk@gmail.com,ul. Polskich Olimpijczyków 1 | 58-540 Karpacz | woj. dolnośląskie
187,Michał Krawczyk,KO,aktywny,6,*Biuro Poselskie Posła na Sejm Michała Krawczyka,ul. Krakowskie Przedmieście 10 lok. 5,20-002,Lublin,lubelskie,tel. 690 539 841,biuro@michalkrawczyk.pl,ul. Krakowskie Przedmieście 10 lok. 5 | 20-002 Lublin | woj. lubelskie
187,Michał Krawczyk,KO,aktywny,6,Biuro Poselskie Posła na Sejm RP Michała Krawczyka,ul. Lubelska 36B,21-100,Lubartów,lubelskie,,,ul. Lubelska 36B | 21-100 Lubartów | woj. lubelskie
187,Michał Krawczyk,KO,aktywny,6,Biuro Poselskie Posła na Sejm RP Michała Krawczyka,ul. Staropijarska 20,21-400,Łuków,lubelskie,,,ul. Staropijarska 20 | 21-400 Łuków | woj. lubelskie
187,Michał Krawczyk,KO,aktywny,6,Biuro Poselskie Posła na Sejm RP Michała Krawczyka,ul. Lubelska 2c,24-100,Puławy,lubelskie,,,ul. Lubelska 2c | 24-100 Puławy | woj. lubelskie
188,Robert Kropiwnicki,KO,aktywny,1,*Biuro Poselskie Posła Roberta Kropiwnickiego,ul. Mickiewicza 21,59-220,Legnica,dolnośląskie,tel. (76) 856 03 06,robert.kropiwnicki@sejm.pl,ul. Mickiewicza 21 | 59-220 Legnica | woj. dolnośląskie
188,Robert Kropiwnicki,KO,aktywny,1,Biuro Poselskie Posła Roberta Kropiwnickiego,Plac Reymonta,59-500,Złotoryja,dolnośląskie,tel. (76) 859 03 06,robert.kropiwnicki@sejm.pl,Plac Reymonta | 59-500 Złotoryja | woj. dolnośląskie
189,Piotr Król,PiS,aktywny,4,*Biuro Poselskie Posła Piotra Króla,ul. Dworcowa 4,85-010,Bydgoszcz,kujawsko-pomorskie,tel. 795 839 866,biurokrola@gmail.com | biurokrola@outlook.com,ul. Dworcowa 4 | 85-010 Bydgoszcz | woj. kujawsko-pomorskie
190,Wojciech Król,KO,aktywny,31,*Biuro Poselskie Wojciecha Króla,ul. Grunwaldzka 20,41-400,Mysłowice,śląskie,tel. (32) 307-50-90,biuro@wojciech-krol.pl,ul. Grunwaldzka 20 | 41-400 Mysłowice | woj. śląskie
190,Wojciech Król,KO,aktywny,31,Regionalne Biuro Poselsko-Senatorskie,ul. Chłodna 2A,40-311,Katowice,śląskie,,,ul. Chłodna 2A | 40-311 Katowice | woj. śląskie
191,Anna Krupka,PiS,aktywny,33,*Biuro Poselskie Poseł Anny Krupki,ul. Jana Pawła II 13 lok. 18,25-025,Kielce,świętokrzyskie,tel. 608 045 712,krupka.kielce@gmail.com,ul. Jana Pawła II 13 lok. 18 | 25-025 Kielce | woj. świętokrzyskie
192,Andrzej Kryj,PiS,aktywny,33,*Biuro Posła na Sejm RP Andrzeja Kryja,Al. Jana Pawła II 65e,27-400,Ostrowiec Świętokrzyski,świętokrzyskie,tel. (41) 266 52 59,biurokryj@onet.pl,Al. Jana Pawła II 65e | 27-400 Ostrowiec Świętokrzyski | woj. świętokrzyskie
193,Mariusz Krystian,PiS,aktywny,12,*Biuro Poselskie Posła na Sejm RP Mariusza Krystiana,ul. Jana Pawła II 25,34-116,Spytkowice,małopolskie,tel. 780 185 209,mariusz.krystian@sejm.pl,ul. Jana Pawła II 25 | 34-116 Spytkowice | woj. małopolskie
193,Mariusz Krystian,PiS,aktywny,12,Biuro Poselskie Posła na Sejm RP Mariusza Krystiana,ul. Rynek 15,34-200,Sucha Beskidzka,małopolskie,tel. 780 185 209,mariusz.krystian@sejm.pl,ul. Rynek 15 | 34-200 Sucha Beskidzka | woj. małopolskie
194,Marek Krząkała,KO,aktywny,30,*Biuro Poselskie Marek Krząkała,ul. Jana III Sobieskiego 7,44-200,Rybnik,śląskie,tel. (32) 423 69 16,,ul. Jana III Sobieskiego 7 | 44-200 Rybnik | woj. śląskie
194,Marek Krząkała,KO,aktywny,30,Regionalne Biuro Poselsko-Senatorskie,ul. Chłodna 2A,40-311,Katowice,śląskie,,,ul. Chłodna 2A | 40-311 Katowice | woj. śląskie
195,Adam Krzemiński,KO,aktywny,16,*Biuro Poselskie Adam Krzemiński,Plac Jana Pawła II 15,06-400,Ciechanów,mazowieckie,tel. 690 573 997,biuroposelskie.adamkrzeminski@gmail.com,Plac Jana Pawła II 15 | 06-400 Ciechanów | woj. mazowieckie
195,Adam Krzemiński,KO,aktywny,16,Biuro Poselskie Adam Krzemiński,ul. Okrzei 19,96-300,Żyrardów,mazowieckie,,biuroposelskie.adamkrzeminski@gmail.com,ul. Okrzei 19 | 96-300 Żyrardów | woj. mazowieckie
195,Adam Krzemiński,KO,aktywny,16,Biuro Poselskie Adam Krzemiński,ul. Powstańców Styczniowych 20,06-500,Mława,mazowieckie,tel. 665 411 288,biuroposelskie.adamkrzeminski@gmail.com,ul. Powstańców Styczniowych 20 | 06-500 Mława | woj. mazowieckie
195,Adam Krzemiński,KO,aktywny,16,Biuro Poselskie Adam Krzemiński,ul. Młodzieżowa 28 i,09-100,Płońsk,mazowieckie,tel. 512 772 111,biuroposelskie.adamkrzeminski@gmail.com,ul. Młodzieżowa 28 i | 09-100 Płońsk | woj. mazowieckie
196,Henryka Krzywonos-Strycharska,KO,aktywny,26,*Biuro Poselskie Posła na Sejm RP Henryki Krzywonos- Strycharskiej,ul. Starowiejska 25 lok. 4,81-363,Gdynia,pomorskie,tel. (58) 350 56 74,biuro.krzywonos@wp.pl,ul. Starowiejska 25 lok. 4 | 81-363 Gdynia | woj. pomorskie
196,Henryka Krzywonos-Strycharska,KO,aktywny,26,Biuro Poselskie Henryki Krzywonos- Strycharskiej,ul. Os. Wazów 1,77-300,Człuchów,pomorskie,tel. 665 239 295,biuro.krzywonos@wp.pl,ul. Os. Wazów 1 | 77-300 Człuchów | woj. pomorskie
197,Krzysztof Kubów,PiS,aktywny,1,*Biuro Poselskie Posła na Sejm RP Krzysztofa Kubów,ul. M. Skłodowskiej-Curie 7,59-300,Lubin,dolnośląskie,tel. 782 918 616,biuro.kubow@gmail.com,ul. M. Skłodowskiej-Curie 7 | 59-300 Lubin | woj. dolnośląskie
197,Krzysztof Kubów,PiS,aktywny,1,Biuro Poselskie Posła na Sejm Krzysztofa Kubów,ul. Rynek 6,59-100,Polkowice,dolnośląskie,tel. 782 918 616,biuro.kubow@gmail.com,ul. Rynek 6 | 59-100 Polkowice | woj. dolnośląskie
197,Krzysztof Kubów,PiS,aktywny,1,Biuro Poselskie Posła na Sejm RP Krzysztofa Kubów,Plac Słowiański 1,59-220,Legnica,dolnośląskie,tel. 782 918 616,biuro.kubow@gmail.com,Plac Słowiański 1 | 59-220 Legnica | woj. dolnośląskie
198,Anita Kucharska-Dziedzic,Lewica,aktywny,8,*Biuro Poselskie dr Anity Kucharskiej - Dziedzic,ul. Stary Rynek 17,65-067,Zielona Góra,lubuskie,tel. 796 753 190,biuro@kucharska-dziedzic.pl,ul. Stary Rynek 17 | 65-067 Zielona Góra | woj. lubuskie
199,Marek Kuchciński,PiS,aktywny,22,*Biuro Poselsko-Senatorskie Marka Kuchcińskiego Posła na Sejm RP,ul. Wyb. Józefa Piłsudskiego 1,37-700,Przemyśl,podkarpackie,tel. (16) 678 49 19,biuro@marekkuchcinski.pl,ul. Wyb. Józefa Piłsudskiego 1 | 37-700 Przemyśl | woj. podkarpackie
199,Marek Kuchciński,PiS,aktywny,22,Biuro Poselskie Posła na Sejm RP Marka Kuchcińskiego,ul. Rynek 6 lok. 11,38-700,Ustrzyki Dolne,podkarpackie,tel. (16) 678 49 19,biuro@marekkuchcinski.pl,ul. Rynek 6 lok. 11 | 38-700 Ustrzyki Dolne | woj. podkarpackie
199,Marek Kuchciński,PiS,aktywny,22,Biuro Poselskie Posła na Sejm RP Marka Kuchcińskiego,ul. Piłsudskiego 1,38-600,Lesko,podkarpackie,tel. (16) 678 49 19,biuro@marekkuchcinski.pl,ul. Piłsudskiego 1 | 38-600 Lesko | woj. podkarpackie
200,Paweł Kukiz,Republikanie,aktywny,21,*Biuro Poselskie Pawła Kukiza,ul. Damrota 4 lok. 7,45-064,Opole,opolskie,,,ul. Damrota 4 lok. 7 | 45-064 Opole | woj. opolskie
200,Paweł Kukiz,Republikanie,aktywny,21,Biuro Poselskie Pawła Kukiza,ul. Sukiennice 2 lok. 6,49-300,Brzeg,opolskie,tel. 602 265 107,cartecbiuro@interia.pl,ul. Sukiennice 2 lok. 6 | 49-300 Brzeg | woj. opolskie
201,Marcin Kulasek,Lewica,aktywny,35,*Biuro Poselskie Posła na Sejm RP Marcin Kulasek,ul. Kopernika 45 III p.,10-512,Olsztyn,warmińsko-mazurskie,tel. 514 905 999,biuro@marcinkulasek.pl,ul. Kopernika 45 III p. | 10-512 Olsztyn | woj. warmińsko-mazurskie
201,Marcin Kulasek,Lewica,aktywny,35,Biuro Poselskie Posła na Sejm RP Marcin Kulasek,ul. Jagiellończyka 16,14-200,Iława,warmińsko-mazurskie,tel. 514 905 999,biuro@marcinkulasek.pl,ul. Jagiellończyka 16 | 14-200 Iława | woj. warmińsko-mazurskie
201,Marcin Kulasek,Lewica,aktywny,35,Biuro Poselskie Posła na Sejm RP Marcin Kulasek,ul. Zamkowa 14,11-600,Węgorzewo,warmińsko-mazurskie,tel. 514-905-999,biuro@marcinkulasek.pl,ul. Zamkowa 14 | 11-600 Węgorzewo | woj. warmińsko-mazurskie
201,Marcin Kulasek,Lewica,aktywny,35,Biuro Poselskie Posła na Sejm RP Marcin Kulasek,ul. Barczewskiego 1A,12-100,Szczytno,warmińsko-mazurskie,tel. 514 905 999,biuro@marcinkulasek.pl,ul. Barczewskiego 1A | 12-100 Szczytno | woj. warmińsko-mazurskie
201,Marcin Kulasek,Lewica,aktywny,35,Biuro Poselskie Posła na Sejm RP Marcin Kulasek,"ul. Mickiewicza 15 lok. 3,1 i 3,9",19-300,Ełk,warmińsko-mazurskie,,biuro@marcinkulasek.pl,"ul. Mickiewicza 15 lok. 3,1 i 3,9 | 19-300 Ełk | woj. warmińsko-mazurskie"
201,Marcin Kulasek,Lewica,aktywny,35,Biuro Poselskie Posła na Sejm RP Marcin Kulasek,ul. Traugutta 3 lok. 112,11-400,Kętrzyn,warmińsko-mazurskie,tel. 514-905-999,biuro@marcinkulasek.pl,ul. Traugutta 3 lok. 112 | 11-400 Kętrzyn | woj. warmińsko-mazurskie
202,Maria Kurowska,PiS,aktywny,22,*Biuro Poselskie Poseł Marii Kurowskiej,ul. Kościuszki 1,38-200,Jasło,podkarpackie,tel. 575 011 685,maria.kurowska@sejm.pl,ul. Kościuszki 1 | 38-200 Jasło | woj. podkarpackie
203,Władysław Kurowski,PiS,aktywny,12,*Biuro Poselskie Posła Władysława Kurowskiego,ul. Rynek 20,32-400,Myślenice,małopolskie,tel. (12) 272-11-01,biuro@poselkurowski.pl,ul. Rynek 20 | 32-400 Myślenice | woj. małopolskie
204,Zbigniew Krzysztof Kuźmiuk,PiS,aktywny,17,*Biuro Poselskie Zbigniewa Kuźmiuka,ul. Grzecznarowskiego 2 lok. 33,26-600,Radom,mazowieckie,"tel. 503 084 285,(48) 362 12 37",biuro@zbigniewkuzmiuk.pl,ul. Grzecznarowskiego 2 lok. 33 | 26-600 Radom | woj. mazowieckie
205,Anna Kwiecień,PiS,aktywny,17,*Biuro Poselskie Posła na Sejm RP Anny Kwiecień,ul. Grzecznarowskiego 2 lok. IIIp,26-617,Radom,mazowieckie,tel. 733 003 619,biuroposelskieak@gmail.com,ul. Grzecznarowskiego 2 lok. IIIp | 26-617 Radom | woj. mazowieckie
206,Piotr Lachowicz,KO,aktywny,14,*Biuro Poselskie Piotra Lachowicza,ul. Wazów 8 lok. 1,33-300,Nowy Sącz,małopolskie,tel. 663 200 499,biuro@piotrlachowicz.com.pl,ul. Wazów 8 lok. 1 | 33-300 Nowy Sącz | woj. małopolskie
206,Piotr Lachowicz,KO,aktywny,14,Biuro Poselskie Piotra Lachowicza,ul. Biecka 24,38-300,Gorlice,małopolskie,"tel. 512 510 545,660 165 699",gorlice@piotrlachowicz.com.pl,ul. Biecka 24 | 38-300 Gorlice | woj. małopolskie
206,Piotr Lachowicz,KO,aktywny,14,Biuro Poselskie Piotra Lachowicza,ul. Kraszewskiego 1 lok. 409,33-380,Krynica-Zdrój,małopolskie,tel. 692 435 582,krynica@piotrlachowicz.com.pl,ul. Kraszewskiego 1 lok. 409 | 33-380 Krynica-Zdrój | woj. małopolskie
207,Stanisław Lamczyk,KO,aktywny,26,*Biuro Poselskie Posła RP - Stanisław Lamczyk,ul. Gdańska 29,83-300,Kartuzy,pomorskie,tel. 503 187 421,posel.stanislaw.lamczyk@gmail.com,ul. Gdańska 29 | 83-300 Kartuzy | woj. pomorskie
207,Stanisław Lamczyk,KO,aktywny,26,Biuro Poselskie Posła RP - Stanisław Lamczyk,ul. os. Wazów 1,77-300,Człuchów,pomorskie,tel. 503 142 591,posel.stanislaw.lamczyk@gmail.com,ul. os. Wazów 1 | 77-300 Człuchów | woj. pomorskie
207,Stanisław Lamczyk,KO,aktywny,26,Biuro Poselskie Posła RP - Stanisław Lamczyk,ul. Gimnazjalna 3 lok. 3,89-600,Chojnice,pomorskie,tel. 504 775 022,posel.stanislaw.lamczyk@gmail.com,ul. Gimnazjalna 3 lok. 3 | 89-600 Chojnice | woj. pomorskie
208,Maciej Lasek,KO,aktywny,20,*Biuro Poselskie Macieja Laska,ul. Bracka 5 lok. 9,00-501,Warszawa,mazowieckie,tel. 888 888 470,maciej.lasek.biuro@gmail.com,ul. Bracka 5 lok. 9 | 00-501 Warszawa | woj. mazowieckie
208,Maciej Lasek,KO,aktywny,20,Biuro Poselskie Macieja Laska,ul. Powstańców Warszawy 17,05-400,Otwock,mazowieckie,tel. 888 888 470,maciej.lasek.biuro@gmail.com,ul. Powstańców Warszawy 17 | 05-400 Otwock | woj. mazowieckie
208,Maciej Lasek,KO,aktywny,20,Biuro Poselskie Macieja Laska,ul. Warszawska 1,05-500,Piaseczno,mazowieckie,tel. 888 888 470,maciej.lasek.biuro@gmail.com,ul. Warszawska 1 | 05-500 Piaseczno | woj. mazowieckie
209,Gabriela Lenartowicz,KO,aktywny,30,*Biuro Poselskie Gabrieli Lenartowicz,ul. Opawska 13,47-400,Racibórz,śląskie,tel. 661-279-198,gabriela.lenartowicz@sejm.pl,ul. Opawska 13 | 47-400 Racibórz | woj. śląskie
209,Gabriela Lenartowicz,KO,aktywny,30,Regionalne Biuro Poselsko-Senatorskie,ul. Chłodna 2A,40-311,Katowice,śląskie,,,ul. Chłodna 2A | 40-311 Katowice | woj. śląskie
210,Ewa Leniart,PiS,aktywny,23,*Biuro Poselskie Posła Ewa Leniart,ul. Bernardyńska 10,35-069,Rzeszów,podkarpackie,tel. (17) 862 20 13,biuro.eleniart@wp.pl,ul. Bernardyńska 10 | 35-069 Rzeszów | woj. podkarpackie
210,Ewa Leniart,PiS,aktywny,23,"Biuro Poselskie Ewy Leniart, Zbigniewa Chmielowca, Marcina Warchoła",ul. Szkolna 4,39-400,Nowa Dęba,podkarpackie,tel. 698 645 548,biuropisnowadeba@gmail.com,ul. Szkolna 4 | 39-400 Nowa Dęba | woj. podkarpackie
210,Ewa Leniart,PiS,aktywny,23,Biuro Poselskie Posła Ewa Leniart,ul. Grunwaldzka 1 lok. 3,39-100,Ropczyce,podkarpackie,tel. 668 481 200,biuro.eleniart@wp.pl,ul. Grunwaldzka 1 lok. 3 | 39-100 Ropczyce | woj. podkarpackie
210,Ewa Leniart,PiS,aktywny,23,Biuro Poselsko-Senatorskie Ewy Leniart i Józefa Jodłowskiego,ul. Cetnarskiego 33,37-100,Łańcut,podkarpackie,tel. 728 180 320,biuro.eleniart@wp.pl | biuro.pis.lancut@wp.pl,ul. Cetnarskiego 33 | 37-100 Łańcut | woj. podkarpackie
211,Aleksandra Leo,Polska2050-TD,aktywny,2,*Biuro Posłanki Aleksandry Leo,Pl. Magistracki 3 lok. 14,58-300,Wałbrzych,dolnośląskie,tel. 888 890 258,aleksandra.leo@sejm.pl,Pl. Magistracki 3 lok. 14 | 58-300 Wałbrzych | woj. dolnośląskie
211,Aleksandra Leo,Polska2050-TD,aktywny,2,Biuro Posłanki Aleksandry Leo,ul. Wiejska 12 lok. 4,00-490,Warszawa,mazowieckie,tel. 888 890 258,biuro@aleksandraleo.com,ul. Wiejska 12 lok. 4 | 00-490 Warszawa | woj. mazowieckie
212,Izabela Leszczyna,KO,aktywny,28,*Biuro Poselskie Izabeli Leszczyny,Al. Najświętszej Maryi Panny 24 lok. 28,42-200,Częstochowa,śląskie,tel. 504 256 188,izabela.leszczyna@sejm.pl,Al. Najświętszej Maryi Panny 24 lok. 28 | 42-200 Częstochowa | woj. śląskie
212,Izabela Leszczyna,KO,aktywny,28,Biuro Poselskie Izabeli Leszczyny,ul. Kościuszki 16,42-300,Myszków,śląskie,,,ul. Kościuszki 16 | 42-300 Myszków | woj. śląskie
212,Izabela Leszczyna,KO,aktywny,28,Regionalne Biuro Poselsko-Senatorskie,ul. Chłodna 2A,40-311,Katowice,śląskie,,,ul. Chłodna 2A | 40-311 Katowice | woj. śląskie
213,Joanna Lichocka,PiS,aktywny,11,*Biuro Poselskie Joanny Lichockiej Posła na Sejm RP,ul. Rynek 14,98-200,Sieradz,łódzkie,,biuroposelskiejoannylichockiej@gmail.com,ul. Rynek 14 | 98-200 Sieradz | woj. łódzkie
214,Krzysztof Lipiec,PiS,aktywny,33,*Biuro Poselskie Posła na Sejm RP Krzysztofa Lipca,ul. Radomska 29 lok. 110,27-200,Starachowice,świętokrzyskie,tel. (41) 2753109,listy@krzysztof-lipiec.pl,ul. Radomska 29 lok. 110 | 27-200 Starachowice | woj. świętokrzyskie
215,Łukasz Litewka,Lewica,aktywny,32,*Biuro Poselskie Łukasza Litewki,ul. Baczyńskiego 25A,41-215,Sosnowiec,śląskie,tel. 534 701 665,bp.lukaszlitewka@gmail.com,ul. Baczyńskiego 25A | 41-215 Sosnowiec | woj. śląskie
215,Łukasz Litewka,Lewica,aktywny,32,Biuro Poselskie Łukasza Litewki,ul. 3-go Maja 21,42-400,Zawiercie,śląskie,tel. 534 701 665,bp.lukaszlitewka@gmail.com,ul. 3-go Maja 21 | 42-400 Zawiercie | woj. śląskie
216,Grzegorz Lorek,PiS,aktywny,10,*Biuro Poselskie Posła na Sejm RP Grzegorza Lorka,ul. Armii Krajowej 22B,97-300,Piotrków Trybunalski,łódzkie,tel. 509 849 784,biuropiotrkow@interia.pl,ul. Armii Krajowej 22B | 97-300 Piotrków Trybunalski | woj. łódzkie
217,Radosław Lubczyk,PSL-TD,aktywny,40,*Biuro Poselskie Posła Radosława Lubczyka,ul. Piłsudskiego 28 lok. 5A,75-501,Koszalin,zachodniopomorskie,tel. 606 390 444,,ul. Piłsudskiego 28 lok. 5A | 75-501 Koszalin | woj. zachodniopomorskie
217,Radosław Lubczyk,PSL-TD,aktywny,40,Biuro Poselskie - Radosław Lubczyk,ul. Bartoszewskiego 6B lok. 24,78-400,Szczecinek,zachodniopomorskie,tel. 531 231 999,,ul. Bartoszewskiego 6B lok. 24 | 78-400 Szczecinek | woj. zachodniopomorskie
217,Radosław Lubczyk,PSL-TD,aktywny,40,Biuro Poselskie Posła na Sejm RP Radosława Lubczyka - Filia w Drawsku Pomorskim,ul. Marsz. Józefa Piłsudskiego 21 (IIp.),78-500,Drawsko Pomorskie,zachodniopomorskie,tel. 795 647 589,lubczyk.biuro@gmail.com,ul. Marsz. Józefa Piłsudskiego 21 (IIp.) | 78-500 Drawsko Pomorskie | woj. zachodniopomorskie
218,Katarzyna Anna Lubnauer,KO,aktywny,19,*Biuro Poselskie Katarzyny Lubnauer,ul. Nowogrodzka 12 lok. 4,00-511,Warszawa,mazowieckie,tel. 604-176-234,biuro.lubnauer@gmail.com,ul. Nowogrodzka 12 lok. 4 | 00-511 Warszawa | woj. mazowieckie
219,Adam Luboński,Polska2050-TD,aktywny,38,*Biuro Poselskie Adama Lubońskiego,ul. Kusocińskiego 1,64-920,Piła,wielkopolskie,tel. 698 777 965,a.lubonski.biuro@gmail.com,ul. Kusocińskiego 1 | 64-920 Piła | woj. wielkopolskie
219,Adam Luboński,Polska2050-TD,aktywny,38,Biuro Poselskie Adama Lubońskiego,ul. Krasińskiego 21,64-800,Chodzież,wielkopolskie,tel. 698 777 965,a.lubonski.biuro@gmail.com,ul. Krasińskiego 21 | 64-800 Chodzież | woj. wielkopolskie
220,Artur Jarosław Łącki,KO,aktywny,41,*Biuro Poselskie Posła na Sejm RP Artura Jarosława Łąckiego,ul. Niepodległości 67,72-300,Gryfice,zachodniopomorskie,tel. 571 341 259,arturlacki_biuroposelskie@o2.pl,ul. Niepodległości 67 | 72-300 Gryfice | woj. zachodniopomorskie
221,Alicja Łepkowska-Gołaś,KO,aktywny,24,*Biuro Poselskie Alicja Łepkowska- Gołaś,ul. Sienkiewicza 10 lok. 3,18-400,Łomża,podlaskie,,alicja.lepkowska.golas@gmail.com,ul. Sienkiewicza 10 lok. 3 | 18-400 Łomża | woj. podlaskie
221,Alicja Łepkowska-Gołaś,KO,aktywny,24,Biuro Poselskie Alicja Łepkowska- Gołaś,ul. Malmeda 10,15-440,Białystok,podlaskie,tel. 501 850 818,alicja.lepkowska.golas@gmail.com,ul. Malmeda 10 | 15-440 Białystok | woj. podlaskie
222,Dorota Łoboda,KO,aktywny,19,*Biuro Poselskie Doroty Łobody,ul. Wiejska 2 lok. 15/10,00-489,Warszawa,mazowieckie,tel. 533 241 015,biuro@dorotaloboda.pl,ul. Wiejska 2 lok. 15/10 | 00-489 Warszawa | woj. mazowieckie
223,Krystian Łuczak,KO,aktywny,5,*Biuro Poselskie Krystian Łuczak,ul. Warszawska 5,87-800,Włocławek,kujawsko-pomorskie,tel. 668 610 086,,ul. Warszawska 5 | 87-800 Włocławek | woj. kujawsko-pomorskie
224,Sebastian Łukaszewicz,PiS,aktywny,24,*Biuro Poselskie Posła na Sejm RP Sebastiana Łukaszewicza,ul. Cieszyńska 3A lok. 305,15-425,Białystok,podlaskie,,,ul. Cieszyńska 3A lok. 305 | 15-425 Białystok | woj. podlaskie
225,Marzena Anna Machałek,PiS,aktywny,1,*Biuro Poselskie Posłanki Marzeny Machałek,Plac Ratuszowy 56 lok. 107-108,58-500,Jelenia Góra,dolnośląskie,tel. (75) 752 22 99,marzena.machalek@gmail.com,Plac Ratuszowy 56 lok. 107-108 | 58-500 Jelenia Góra | woj. dolnośląskie
225,Marzena Anna Machałek,PiS,aktywny,1,Biuro Poselskie Posłanki Marzeny Machałek,ul. Warszawska 1,59-900,Zgorzelec,dolnośląskie,tel. (75) 752 22 99,marzena.machalek@sejm.pl,ul. Warszawska 1 | 59-900 Zgorzelec | woj. dolnośląskie
225,Marzena Anna Machałek,PiS,aktywny,1,Biuro Poselskie Posłanki Marzeny Machałek,ul. S. Żeromskiego 14,58-400,Kamienna Góra,dolnośląskie,tel. (75) 752 22 99,marzena.machalek@sejm.pl,ul. S. Żeromskiego 14 | 58-400 Kamienna Góra | woj. dolnośląskie
226,Antoni Macierewicz,PiS,aktywny,10,*Biuro Poselskie Posła na Sejm RP Antoniego Macierewicza,ul. Rynek Trybunalski 9,97-300,Piotrków Trybunalski,łódzkie,tel. 793 101 123,biuro@macierewicz.org,ul. Rynek Trybunalski 9 | 97-300 Piotrków Trybunalski | woj. łódzkie
226,Antoni Macierewicz,PiS,aktywny,10,Biuro Poselskie Posła Na Sejm RP Antoniego Macierewicza,ul. Hoża 62 lok. 1,00-682,Warszawa,mazowieckie,,biuro@macierewicz.org,ul. Hoża 62 lok. 1 | 00-682 Warszawa | woj. mazowieckie
228,Ewa Malik,PiS,aktywny,32,*Biuro Poselskie Posła Ewy Malik,ul. Kościelna 16,41-200,Sosnowiec,śląskie,tel. (32) 300-28-82,ewa.malik@sejm.pl,ul. Kościelna 16 | 41-200 Sosnowiec | woj. śląskie
229,Mirosław Maliszewski,PSL-TD,aktywny,17,*Biuro Poselskie Posła Mirosława Maliszewskiego,ul. Sportowa 4a lok. 10,05-600,Grójec,mazowieckie,tel. 664-22-45,,ul. Sportowa 4a lok. 10 | 05-600 Grójec | woj. mazowieckie
230,Maciej Małecki,PiS,aktywny,16,*Biuro Poselskie Macieja Małeckiego,ul. Narutowicza 1A IIp.,96-500,Sochaczew,mazowieckie,tel. 533 553 241,biuro@maciejmalecki.pl,ul. Narutowicza 1A IIp. | 96-500 Sochaczew | woj. mazowieckie
230,Maciej Małecki,PiS,aktywny,16,Biuro Poselskie Macieja Małeckiego,Plac Św. Jana Pawła II 2,96-530,Żyrardów,mazowieckie,tel. 533 553 241,biuro@maciejmalecki.pl,Plac Św. Jana Pawła II 2 | 96-530 Żyrardów | woj. mazowieckie
231,Arkadiusz Marchewka,KO,aktywny,41,*Biuro Posła na Sejm RP Arkadiusza Marchewki,Al. Jana Pawła II 11/2,70-415,Szczecin,zachodniopomorskie,tel. 508-377-387,arkadiusz.marchewka@sejm.pl,Al. Jana Pawła II 11/2 | 70-415 Szczecin | woj. zachodniopomorskie
231,Arkadiusz Marchewka,KO,aktywny,41,Biuro Posła na Sejm RP Arkadiusza Marchewki - Police,ul. Sikorskiego 9,72-040,Police,zachodniopomorskie,tel. 508 377 387,arkadiusz.marchewka@sejm.pl,ul. Sikorskiego 9 | 72-040 Police | woj. zachodniopomorskie
233,Dorota Marek,KO,aktywny,13,*Biuro Poselskie Dorota Marek,ul. Walkowskiego 2,32-065,Krzeszowice,małopolskie,,,ul. Walkowskiego 2 | 32-065 Krzeszowice | woj. małopolskie
233,Dorota Marek,KO,aktywny,13,Biuro Poselskie Dorota Marek,ul. Bylicy 1 lok. 19,32-300,Olkusz,małopolskie,tel. 531 798 647,biuro.dorotamarek@gmail.com,ul. Bylicy 1 lok. 19 | 32-300 Olkusz | woj. małopolskie
234,Dariusz Matecki,PiS,aktywny,41,*Biuro Poselskie Posła na Sejm RP Dariusza Mateckiego,ul. Dworcowa 19 lok. 113,70-206,Szczecin,zachodniopomorskie,tel. 534 959 117,sejm@dariuszmatecki.pl,ul. Dworcowa 19 lok. 113 | 70-206 Szczecin | woj. zachodniopomorskie
234,Dariusz Matecki,PiS,aktywny,41,Biuro Poselskie Posła na Sejm RP Dariusza Mateckiego w Goleniowie,ul. Szczecińska 88 lok. 3,72-100,Goleniów,zachodniopomorskie,tel. 534 959 117,kontakt@dariuszmatecki.pl,ul. Szczecińska 88 lok. 3 | 72-100 Goleniów | woj. zachodniopomorskie
235,Jerzy Materna,PiS,aktywny,8,*Biuro Poselskie PIS Jerzy Materna,ul. Ciesielska 10 lok. 1,65-001,Zielona Góra,lubuskie,tel. (68) 320 24 62,biurposjem@wp.pl,ul. Ciesielska 10 lok. 1 | 65-001 Zielona Góra | woj. lubuskie
235,Jerzy Materna,PiS,aktywny,8,Biuro Poselskie PIS Jerzy Materna,ul. Myśliwska 5,66-200,Żary,lubuskie,tel. 662 205 682,biurposjem@wp.pl,ul. Myśliwska 5 | 66-200 Żary | woj. lubuskie
